cntr_grnds_dstnc,frstn_grnds_dstnc,hr_unit_artmp,hr_unit_hum,hr_unit_wspd_info,growing_stock,forest_ratio,avg_growing_stock,t2m_mean_c,t2m_min_c,t2m_max_c,d2m_mean_c,d2m_min_c,d2m_max_c,u10_mean_ms,v10_mean_ms,wind_speed_mean,wind_dir_deg,tp_sum_mm,pev_sum_mm,ssrd_sum_jm2,ssrd_sum_mjm2,impute_radius,land,arrival_time_diff,dispatch_time_diff,golden_time_under_50min,is_night,month_rcpt,dspt_req_hr,fire_supesn_hr,ctpv_nm_gangwon,ctpv_nm_gyeonggi,ctpv_nm_gyeongnam,ctpv_nm_gyeongbuk,ctpv_nm_gwangju,ctpv_nm_daegu,ctpv_nm_daejeon,ctpv_nm_busan,ctpv_nm_seoul,ctpv_nm_sejong,ctpv_nm_ulsan,ctpv_nm_incheon,ctpv_nm_jeonnam,ctpv_nm_jeonbuk,ctpv_nm_jeju,ctpv_nm_chungnam,ctpv_nm_chungbuk,fclt_plc_sclsf_nm_public,fclt_plc_sclsf_nm_national,fclt_plc_sclsf_nm_private,fnd_igtn_pstn_nm_unknown,fnd_igtn_pstn_nm_under,fnd_igtn_pstn_nm_top,fnd_igtn_pstn_nm_middle,fnd_igtn_pstn_nm_plain,wndrct_brng_NONE,wndrct_brng_south,wndrct_brng_southeast,wndrct_brng_southwest,wndrct_brng_east,wndrct_brng_north,wndrct_brng_northeast,wndrct_brng_northwest,wndrct_brng_west
2.1972245773362196,2.833213344056216,0.1,85.0,1,9864674,69.89,160.82,2.5142109394073486,-2.128997802734375,7.942291259765625,-1.2894693613052368,-4.201751708984375,0.856842041015625,0.6078510880470276,-0.433928519487381,0.7468446493148804,305.5220192073332,0.9240202103645502,-37.847900390625,175547872.0,175.54786682128906,0,87769.0,7.01571242048723,5.075173815233827,1,1,11,2.062004310538389,7.860185057472165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0986122886681098,2.302585092994046,18.6,68.0,1,222405,23.9,126.58,21.9139404296875,16.844024658203125,28.156158447265625,15.613418579101562,13.368316650390623,17.256622314453125,-0.7344791293144226,0.6547769904136658,0.9839677214622498,131.71651909244463,0.0125404595975225,-149.99974060058594,483497440.0,483.4974365234375,0,7351.0,5.918893854273146,3.688879454113936,1,1,6,1.9181193208376597,7.822044008185619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.1972245773362196,2.1972245773362196,20.7,26.0,1,4076708,63.02,168.44,12.936320304870604,6.522369384765625,20.570465087890625,3.4719951152801514,0.732818603515625,6.045318603515625,1.579919695854187,1.0439815521240234,1.893685221672058,236.54401371930916,0.014025614969866,-616.94140625,424159168.0,424.1591796875,0,38406.0,6.492239835020471,4.406719247264253,1,0,3,1.9962368841455096,8.820256365906321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0986122886681098,1.791759469228055,20.7,18.0,1,1446127,34.45,156.58,12.610183715820312,5.896636962890625,18.276763916015625,2.9160664081573486,0.617095947265625,5.280426025390625,0.2517586648464203,0.5964508652687073,0.6474071741104126,202.8843434887338,0.012749558225793,-177.89122009277344,419521088.0,419.5210876464844,0,26810.0,5.905361848054571,4.30406509320417,1,0,4,1.8996537373231852,6.733401891837359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.302585092994046,3.258096538021482,12.5,30.0,1,1952839,23.39,164.8,5.770355224609375,-0.550872802734375,11.660308837890623,-0.7730916142463684,-3.133880615234375,1.908599853515625,1.835256576538086,0.7487044334411621,1.9821012020111084,247.80668832667467,0.0034124957883197,-164.61480712890625,459455392.0,459.4553833007813,0,50655.0,6.270988431858299,4.418840607796598,1,0,4,1.9604550845697712,9.289705927356923,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.791759469228055,2.1972245773362196,13.0,22.0,2,5907316,54.64,159.86,8.636921882629395,3.107086181640625,14.155670166015623,-3.5402019023895264,-5.497894287109375,-0.412933349609375,0.9146884083747864,-1.45718252658844,1.720475435256958,327.88308652256575,0.0204482814532811,-310.24212646484375,453939968.0,453.9399719238281,0,67631.0,6.637258031284457,4.74493212836325,1,0,4,2.011622006123561,7.55171221535131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.4849066497880004,3.4657359027997265,28.0,41.9,1,13068432,67.06,165.89,21.147445678710938,16.276763916015625,26.573883056640625,13.140116691589355,11.877593994140623,14.558013916015623,-1.45779550075531,-0.3214941322803497,1.492824912071228,77.56337656716568,1.0069420407503988,-160.4659423828125,385008224.0,385.0082092285156,0,117472.0,6.785587645007929,4.418840607796598,1,0,6,2.03970680925436,7.560080465021827,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.3978952727983707,2.5649493574615367,11.2,50.0,1,1558413,16.57,172.3,13.25213623046875,8.880767822265625,18.630523681640625,7.049448490142822,5.179107666015625,8.513092041015625,1.0177456140518188,1.286483645439148,1.6403800249099731,218.34775129664072,0.0,0.0,0.0,0.0,1,54587.0,7.030857476116121,4.219507705176107,1,1,4,2.075658227702066,7.938802248154481,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2.9444389791664403,2.9444389791664403,19.1,46.0,1,9313181,78.6,179.32,13.314926147460938,9.544830322265623,17.449737548828125,8.9779052734375,7.064849853515625,10.617584228515623,3.880409002304077,1.7241510152816772,4.246206760406494,246.04337054301044,0.0738141281123739,-118.1540985107422,267812480.0,267.8124694824219,0,66075.0,6.597145701886651,3.610917912644224,1,1,10,2.0211216991844965,8.418918622147897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0986122886681098,2.9444389791664403,22.1,0.0,1,699427,29.75,168.29,24.36810874938965,18.981353759765625,29.086578369140625,14.296305656433104,12.635162353515623,15.401519775390623,-2.331061840057373,-0.8459110260009766,2.4798014163970947,70.0548456034631,0.0,0.0,0.0,0.0,1,13968.0,6.16541785423142,4.59511985013459,1,1,7,1.9365657970706844,7.45298232946546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.6094379124341005,1.9459101490553132,26.4,0.0,1,1485866,63.97,169.93,24.633996963500977,19.477935791015625,30.794586181640625,15.99048900604248,14.899810791015623,16.844024658203125,-3.3963253498077393,0.4856930673122406,3.430877923965454,98.13843014134152,0.0118790357122716,-195.03370666503903,503372512.0,503.37249755859375,0,13668.0,6.431331081933479,4.04305126783455,1,0,7,1.9929062873912256,7.222566018822171,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.0794415416798357,0.0,20.7,41.0,1,1813143,65.96,158.95,15.997004508972168,12.919586181640623,20.134429931640625,7.996856689453125,6.589996337890625,9.436187744140623,1.258790135383606,0.7186296582221985,1.4494762420654297,240.2784219622481,0.0,0.0,0.0,0.0,2,17293.0,6.4692503167957724,3.951243718581427,1,0,5,1.9997053615189655,7.655864017616056,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2.5649493574615367,3.6375861597263857,7.3,41.0,1,8379097,64.33,157.5,1.5499776601791382,-0.959564208984375,5.294342041015625,-2.600331544876098,-4.322113037109375,-1.341644287109375,-1.1454142332077026,0.1228546276688575,1.1519839763641355,96.12201532105117,2.1935046419608946,-19.068424224853516,101051960.0,101.05196380615234,0,82691.0,6.089044875446846,4.48863636973214,1,0,12,1.926649862961548,6.85751406254539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2.302585092994046,3.49650756146648,30.6,40.0,3,15053758,66.98,169.65,22.09468650817871,16.856353759765625,28.221588134765625,16.600317001342773,15.464752197265623,17.841217041015625,-1.4789047241210938,1.2902010679244995,1.962594747543335,131.10154543626516,4.895130676269679,-123.11703491210938,279916608.0,279.9165954589844,0,132486.0,6.082218910376446,3.9889840465642745,1,0,6,1.9392082175256105,9.107088742165708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.258096538021482,2.5649493574615367,25.7,43.0,2,3151818,42.07,145.19,23.0844669342041,18.659454345703125,27.151031494140625,16.323354721069336,15.518707275390623,17.202301025390625,0.2392368763685226,-1.0953480005264282,1.1211696863174438,347.679409161465,0.1361863588972743,-138.96998596191406,472798272.0,472.79827880859375,0,51598.0,6.658011045870748,4.343805421853684,1,0,7,2.02225683376326,9.135940049399933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.6094379124341005,2.6390573296152584,13.9,0.0,1,3696475,59.21,121.88,11.892537117004396,9.673980712890623,14.256988525390623,6.747629642486572,3.318756103515625,9.321197509765623,1.5772790908813477,1.9262889623641968,2.48965835571289,219.31121675254167,0.0267266194520137,-145.32955932617188,460158688.0,460.15869140625,0,51225.0,6.202535517187923,3.49650756146648,1,0,4,1.9650914196353428,9.246382963323112,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.3978952727983707,2.3978952727983707,13.2,30.0,1,3143957,30.96,143.95,10.62370777130127,6.652740478515625,15.656646728515623,1.942616820335388,-2.219329833984375,4.809967041015625,-0.9194047451019288,-1.299663543701172,1.591989517211914,35.27625682779188,2.0702791711354975,-167.0680389404297,337793440.0,337.7934265136719,0,70548.0,6.6293632534374485,4.709530201312334,1,0,4,2.0112090454763987,9.122819774446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.3862943611198906,2.0794415416798357,8.0,10.0,1,4948346,70.13,174.73,8.361083984375,5.068023681640625,9.457183837890623,-1.0040994882583618,-6.755218505859375,3.628814697265625,5.820789813995361,1.626147747039795,6.043670177459717,254.3912886948376,0.401917671706861,-408.8360595703125,394269824.0,394.2698364257813,0,40382.0,6.741700694652055,4.844187086458591,1,1,3,2.025597515002669,9.186662244621605,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0986122886681098,1.791759469228055,3.8,31.0,1,12613125,66.18,168.6,0.4114583432674408,-2.096282958984375,4.942535400390625,-11.408268928527832,-14.044647216796877,-8.9576416015625,3.5457003116607666,-1.0994902849197388,3.712259292602539,287.2282006641223,0.0,0.0,0.0,0.0,1,113047.0,6.331501849893691,3.713572066704308,1,1,2,1.9820585083321112,8.379768515504566,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.4849066497880004,2.4849066497880004,6.0,24.0,1,10555132,87.17,182.92,-2.044097900390625,-5.597991943359375,1.677642822265625,-13.4136323928833,-23.0615234375,-7.585052490234375,2.6515297889709473,0.0788173675537109,2.652700901031494,268.2973703830329,0.02086857080209,-66.56758117675781,208622288.0,208.62228393554688,0,66197.0,6.71174039505618,4.276666119016055,1,0,12,2.0309608214217407,7.952263308657046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.0794415416798357,2.772588722239781,13.9,0.0,1,8601961,69.82,142.58,5.40106725692749,-0.506195068359375,12.466705322265623,-2.799041748046875,-4.783294677734375,-0.737884521484375,0.6617133021354675,-0.015074293129146,0.6618849635124207,271.30501232425104,0.0026031012469524,-102.4034652709961,384936672.0,384.9366760253906,0,86415.0,5.937536205082426,4.382026634673881,1,0,3,1.9026719155555416,7.810758116529357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2.772588722239781,2.772588722239781,15.6,20.9,1,9897933,75.49,154.97,9.089009284973145,5.206207275390625,14.862945556640623,-3.703593015670776,-7.836273193359375,0.718170166015625,0.3741629123687744,0.1055786833167076,0.3887733817100525,254.24236485005196,1.0502834176418403,-214.7292327880859,356356224.0,356.3562316894531,0,84605.0,6.502790045915623,4.9344739331306915,1,0,3,1.9838922426693084,8.745443680098592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.0794415416798357,2.0794415416798357,15.6,28.0,1,12987960,72.19,180.25,6.132527828216553,-0.856048583984375,13.371490478515623,0.2240498811006546,-2.177337646484375,2.952056884765625,0.562911331653595,0.4936006963253021,0.7486727237701416,228.75341156893865,0.0133595866350966,-73.72418212890625,307314496.0,307.3144836425781,0,99807.0,6.418364935936212,3.80666248977032,1,0,3,1.9938673724294376,8.09925056179696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1.6094379124341005,3.258096538021482,16.0,41.0,2,4263750,39.99,158.23,8.589512825012207,6.115386962890625,12.980377197265623,2.9063212871551514,1.409576416015625,6.356109619140625,2.2204086780548096,3.4927852153778076,4.138812065124512,212.4446474125321,0.0227737550910863,-213.2707061767578,439100256.0,439.1002502441406,0,67386.0,6.51471269087253,5.017279836814924,1,0,4,1.9828477995680995,9.271529540288606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1.6094379124341005,1.6094379124341005,14.7,21.0,1,4290466,63.59,140.83,8.079020500183105,3.390045166015625,13.513824462890623,-2.80010986328125,-5.679046630859375,-0.120208740234375,-0.0604379177093505,-0.3808511793613434,0.3856168389320373,9.017172552035843,0.6022373750728544,-106.64090728759766,342599040.0,342.5990295410156,0,47910.0,5.703782474656201,3.5263605246161616,1,0,3,1.8851357588170432,7.354362330421477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.791759469228055,1.791759469228055,5.6,0.0,2,8379097,64.33,157.5,0.9845988154411316,-2.936370849609375,5.583648681640625,-11.17758560180664,-13.07049560546875,-7.367279052734375,2.907435655593872,-0.196495696902275,2.9140679836273193,273.8663898765027,0.3083323803499221,-127.41112518310548,384390880.0,384.390869140625,0,82691.0,6.056784013228625,4.31748811353631,1,0,3,1.926649862961548,7.440733707389261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.772588722239781,2.772588722239781,-1.3,0.0,1,9648148,75.79,175.47,-4.39385986328125,-5.974945068359375,-1.131439208984375,-18.2618350982666,-22.932891845703125,-16.12713623046875,1.4387191534042358,-1.880319595336914,2.3675968647003174,322.5787321640133,0.0129616993330088,-176.37368774414062,309094592.0,309.0946044921875,0,72550.0,6.961296045910167,5.062595033026967,1,0,2,2.0541455370863377,8.891786635857315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.3862943611198906,1.3862943611198906,4.6,53.0,1,476818,41.49,167.25,-0.2399393767118454,-2.871917724609375,4.106597900390625,-5.100732326507568,-9.10650634765625,-3.993255615234375,2.602435827255249,0.7958361506462097,2.7214016914367676,252.9961409149792,0.0098086424562972,-44.58695602416992,197878880.0,197.87887573242188,0,6872.0,6.570882962339584,3.688879454113936,1,0,1,2.0168627910532773,7.264730177929867,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.0986122886681098,1.0986122886681098,5.9,36.0,1,11555346,74.99,168.97,2.4163410663604736,-1.279876708984375,6.617340087890625,-3.6315104961395264,-6.910247802734375,0.920806884765625,0.4743518829345703,-0.4245960712432861,0.6366251111030579,311.8319720869688,3.108468296072128,-47.624061584472656,266850000.0,266.8500061035156,0,91194.0,5.799092654460526,3.80666248977032,1,0,2,1.8955174731725757,7.52131798019924,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.3862943611198906,1.3862943611198906,4.5,52.0,1,236784,32.82,172.71,3.272705078125,-1.119720458984375,6.672027587890625,-4.7397780418396,-13.33343505859375,-0.841094970703125,0.3301152884960174,-3.0118401050567627,3.0298774242401123,353.7450157257428,1.1784371680768375,-53.31598663330078,227113536.0,227.1135406494141,0,4177.0,5.87493073085203,3.9889840465642745,1,1,2,1.904155101148327,6.814542897259958,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.6390573296152584,2.6390573296152584,20.1,18.0,1,13946958,65.4,169.98,12.62457275390625,7.421051025390625,19.847320556640625,0.8003438115119934,-3.535980224609375,4.779693603515625,1.4923334121704102,-0.4127388894557953,1.5483579635620115,285.4599986368661,0.5076748035154728,-152.79574584960938,430642496.0,430.6424865722656,0,125461.0,6.516193076042964,4.465908118654584,1,0,4,1.9987902423904949,7.621684998724611,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0986122886681098,1.6094379124341005,12.9,75.0,1,6975773,50.28,147.47,6.647125244140625,0.576812744140625,13.483306884765623,-0.3866678774356842,-2.422210693359375,3.099273681640625,1.8137964010238647,-0.9170871376991272,2.0324630737304688,296.821957799306,0.0072636304500378,-101.2245101928711,356569024.0,356.56903076171875,0,94082.0,6.0330862217988015,4.844187086458591,1,0,3,1.898117976801967,8.284251797621916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2.8903717578961645,2.8903717578961645,13.1,20.0,1,9339264,63.99,182.73,7.554941654205322,1.891998291015625,14.070709228515623,-2.7423095703125,-4.918304443359375,0.121002197265625,0.0629817247390747,-1.1936551332473757,1.1953155994415283,356.9796604470035,0.0252024642959123,-185.5080718994141,366881920.0,366.8819274902344,0,79865.0,6.284134161070802,4.343805421853684,1,0,3,1.9644832377931056,9.287301413112312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.3862943611198906,1.3862943611198906,2.7,23.0,1,542683,62.77,159.99,-0.7077534794807434,-3.524017333984375,3.414703369140625,-10.001063346862791,-14.63470458984375,-7.950531005859375,0.2514348030090332,0.0836211070418357,0.264975368976593,251.60412803330135,0.0249419200968282,-96.41632080078124,265355568.0,265.3555603027344,0,5403.0,6.419994928147142,4.90527477843843,1,0,1,1.9704335632072707,7.399398083331354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0986122886681098,1.791759469228055,1.1,95.1,1,1058165,39.69,170.53,-1.7234700918197632,-5.550872802734375,2.039947509765625,-11.962459564208984,-13.394744873046877,-5.092376708984375,2.6003806591033936,-1.960089087486267,3.2563674449920654,307.00789314374515,0.0,0.0,0.0,0.0,1,15633.0,5.777652323222656,5.176149732573829,1,1,1,1.7901636276798083,6.410174881966167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2.772588722239781,2.772588722239781,4.3,0.0,1,3844303,57.25,134.05,0.5119221806526184,-1.335540771484375,4.368072509765625,-6.7966156005859375,-8.019805908203125,-6.190948486328125,1.2094066143035889,-3.459048271179199,3.664379835128784,340.72855306538355,0.0191771212058118,-80.54442596435547,298961312.0,298.9613037109375,0,50090.0,5.170483995038151,4.1588830833596715,1,0,2,1.74525954872198,8.958540111412168,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.791759469228055,2.1972245773362196,3.3,31.0,1,4892086,57.18,145.81,-0.8582763671875,-2.565277099609375,1.327301025390625,-11.310992240905762,-13.6934814453125,-9.39935302734375,0.5290310978889465,-4.9365386962890625,4.9648051261901855,353.8831626407893,0.0,0.0,0.0,0.0,1,58674.0,6.29156913955832,4.02535169073515,1,0,2,1.9718770561383443,6.763884908562435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0794415416798357,3.044522437723423,13.1,19.0,2,7569761,70.96,135.53,4.843882083892822,-1.309906005859375,11.591949462890623,-2.1344401836395264,-4.275726318359375,1.153961181640625,0.6009593605995178,-1.5585335493087769,1.6703828573226929,338.913718450992,0.0017270415719639,-274.2090759277344,419619904.0,419.6199035644531,0,78705.0,7.593877844605118,1.3862943611198906,1,0,3,2.1508741495820525,9.24725072599628,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.3862943611198906,1.791759469228055,12.1,28.0,1,684348,57.51,145.92,3.5857441425323486,-3.045257568359375,10.477935791015623,-2.8747761249542236,-5.204437255859375,-0.054534912109375,0.6079493165016174,-0.2837227880954742,0.6708956956863403,295.0179078307275,0.0004350191558898,-113.36125946044922,349754976.0,349.7549743652344,0,8155.0,6.20050917404269,4.248495242049359,1,0,3,1.952989808340929,7.135687347028144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0986122886681098,1.3862943611198906,7.4,0.0,1,21807,15.16,144.42,6.109201908111572,-0.265960693359375,13.866851806640623,-0.81658935546875,-4.056976318359375,1.255523681640625,-0.9868412017822266,-1.28453528881073,1.619841456413269,37.53318619659649,0.0311861393180047,-47.31734085083008,198722160.0,198.72215270996097,0,996.0,5.8805329864007,4.23410650459726,1,1,3,1.8976020071415636,6.917705609835305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.0794415416798357,2.0794415416798357,9.3,15.0,1,2586497,66.34,178.6,4.039225101470947,0.825836181640625,7.497222900390625,-6.82262659072876,-10.745269775390623,-1.770843505859375,3.924221992492676,0.9677619934082032,4.041791915893555,256.1465768449807,0.0038370794466998,-146.32603454589844,281373280.0,281.373291015625,0,21830.0,6.309918278226516,3.828641396489095,1,0,1,1.977486115075459,7.024649030453636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.3978952727983707,2.3978952727983707,8.5,42.0,1,3143957,30.96,143.95,3.746083498001098,-0.670745849609375,8.952301025390625,-1.418548583984375,-2.532562255859375,-0.226654052734375,1.7070631980895996,-0.9701476097106934,1.9634792804718015,299.6101678850012,0.0368705901874506,-104.26944732666016,313396384.0,313.3963928222656,0,70548.0,6.322565239927284,5.123963979403259,1,0,2,1.9410622367698471,9.378224880972368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.5649493574615367,2.995732273553991,14.9,0.0,1,6281534,73.96,174.89,7.045694828033447,3.254058837890625,12.327301025390623,-2.009803771972656,-6.200225830078125,1.708709716796875,1.469206929206848,0.5184658765792847,1.5580039024353027,250.56266127547465,0.0106748215084807,-77.35730743408203,298837824.0,298.83782958984375,0,48563.0,7.111512116496157,4.30406509320417,1,0,2,2.0856873112238503,8.712101863715663,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.6094379124341005,2.995732273553991,5.2,33.0,1,1752249,28.76,135.3,0.8672892451286316,-0.920257568359375,4.366119384765625,-8.798500061035156,-10.947845458984377,-6.937286376953125,-0.5509961247444153,-5.6116790771484375,5.638664722442627,5.607748180897545,0.0022491271720034,-100.82979583740234,321204032.0,321.20404052734375,0,45037.0,6.077642243349034,4.795790545596741,1,0,2,1.9103928415548863,8.413387022690648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.772588722239781,4.060443010546419,11.3,48.0,1,1096244,83.42,180.16,,,,,,,,,,,0.0,0.0,0.0,0.0,0,7294.0,7.075808863978387,3.258096538021482,1,0,3,2.086224691282144,9.224933374279082,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.3862943611198906,1.9459101490553132,2.1,29.0,1,1446127,34.45,156.58,-1.44232177734375,-4.609954833984375,2.774078369140625,-11.222498893737791,-14.405609130859377,-6.689300537109375,1.9819917678833008,-1.2846421003341677,2.361905336380005,302.9495775897488,0.1099734323075869,-136.28370666503906,233869024.0,233.8690185546875,0,26810.0,5.918893854273146,3.713572066704308,1,0,1,1.917677469693148,6.555356891810665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.995732273553991,2.995732273553991,7.1,46.0,1,2290971,42.7,136.84,2.7217204570770264,-1.311370849609375,5.325592041015625,-2.470240354537964,-6.343475341796875,1.076324462890625,2.244473695755005,-0.4214591085910797,2.283700942993164,280.6349511988383,0.0568253627562759,-57.21085357666016,274659552.0,274.6595458984375,0,39211.0,6.171700597410915,5.198497031265826,1,0,1,1.902173729189152,8.81358720447004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0986122886681098,1.3862943611198906,7.7,55.0,1,134891,37.76,145.36,7.949732303619385,4.578521728515625,13.188629150390623,1.5835672616958618,-0.161224365234375,5.646636962890625,2.077118396759033,2.878878593444824,3.549980640411377,215.8105465283481,0.0184036257857562,-180.21533203125,440435744.0,440.4357299804687,0,2458.0,6.169610732491456,4.394449154672439,1,1,4,1.9439728458782473,6.843749949006225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.791759469228055,1.791759469228055,12.0,36.0,1,3388223,41.72,164.66,9.0159912109375,3.882232666015625,13.318756103515623,0.1294759064912796,-2.623870849609375,2.804595947265625,-0.6466348171234131,-0.7892680168151855,1.0203335285186768,39.32722104583428,0.0,0.0,0.0,0.0,1,49318.0,6.5638555265321274,5.3471075307174685,1,0,3,1.9761078731375776,8.10892415597534,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
