DSPT_REQ_HR,FIRE_SUPESN_HR,FRSTN_GRNDS_DSTNC,CNTR_GRNDS_DSTNC,HR_UNIT_ARTMP,HR_UNIT_HUM,WSPD_BIN,MONTH,CMBS_EXPOBJ_LCLSF_NM_unknown,CMBS_EXPOBJ_LCLSF_NM_GAS,CMBS_EXPOBJ_LCLSF_NM_ETC,CMBS_EXPOBJ_LCLSF_NM_GARBAGE,CMBS_EXPOBJ_LCLSF_NM_DANGER,CMBS_EXPOBJ_LCLSF_NM_VEHICLE_TRAIN_SHIP_AIRCRAFT,CMBS_EXPOBJ_LCLSF_NM_ELEC,CMBS_EXPOBJ_LCLSF_NM_PAPER_WOOD,CMBS_EXPOBJ_LCLSF_NM_BED_WOOL,CMBS_EXPOBJ_LCLSF_NM_PLASTIC,CMBS_EXPOBJ_LCLSF_NM_nan,IGTN_HTSRC_NM_ETC,IGTN_HTSRC_NM_SMOKE,IGTN_HTSRC_NM_FRICTION,IGTN_HTSRC_NM_unknown,IGTN_HTSRC_NM_SPARK,IGTN_HTSRC_NM_NATURAL,IGTN_HTSRC_NM_MACHINE,IGTN_HTSRC_NM_EXPLOSIVE,IGTN_HTSRC_NM_CHEMICAL,CTPV_NM_busan,CTPV_NM_chungbuk,CTPV_NM_chungnam,CTPV_NM_daegu,CTPV_NM_daejeon,CTPV_NM_gangwon,CTPV_NM_gwangju,CTPV_NM_gyeongbuk,CTPV_NM_gyeonggi,CTPV_NM_gyeongnam,CTPV_NM_incheon,CTPV_NM_jeju,CTPV_NM_jeonbuk,CTPV_NM_jeonnam,CTPV_NM_sejong,CTPV_NM_seoul,CTPV_NM_ulsan,FND_IGTN_PSTN_NM_middle,FND_IGTN_PSTN_NM_plain,FND_IGTN_PSTN_NM_top,FND_IGTN_PSTN_NM_under,FND_IGTN_PSTN_NM_unknown,FND_FIRE_SE_NM_national,FND_FIRE_SE_NM_private,FND_FIRE_SE_NM_public,WNDRCT_BRNG_east,WNDRCT_BRNG_north,WNDRCT_BRNG_south,WNDRCT_BRNG_west,WNDRCT_BRNG_SE,WNDRCT_BRNG_SW,WNDRCT_BRNG_NE,WNDRCT_BRNG_NW,dispatch_time_diff,arrival_time_diff,golden_time_under_50min,is_night,month_rcpt
7.962415680121060,10.051562670601500,4.007333185232470,2.70805020110221,15.6,15.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.2626798770413200,7.9865049385540000,1,0,4
6.656726524178390,8.580918882296780,3.58351893845611,1.791759469228060,14.1,0.0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4.663439094112070,6.78332520060396,1,0,3
5.6937321388027,7.621195162809850,1.3862943611198900,1.3862943611198900,4.3,49.0,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4.04305126783455,5.8664680569333000,1,0,12
6.304448802421980,8.130059039992800,2.9444389791664400,1.0986122886681100,22.8,42.0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,6.251903883165890,6.970730078143530,1,0,5
6.045005314036010,8.606851063346770,2.833213344056220,2.833213344056220,12.3,24.0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.4011973816621600,6.111467339502680,1,0,4
5.953243334287790,8.201934351194220,1.791759469228060,1.791759469228060,15.6,21.0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.564348191467840,6.173786103901940,1,0,3
5.8289456176102100,6.037870919922140,2.0794415416798400,1.3862943611198900,20.1,24.0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3.8066624897703200,5.950642552587730,1,1,5
7.079184394609670,8.211211361793020,3.2188758248682000,3.2188758248682000,19.8,64.0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.912023005428150,7.119635638017640,1,1,5
6.368187186350490,7.577633832602730,2.3978952727983700,2.4849066497880000,13.8,89.0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5.4638318050256100,6.706862336602750,1,1,5
5.700443573390690,7.462214939768190,1.0986122886681100,1.0986122886681100,7.0,70.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4.442651256490320,5.948034989180650,1,0,4
5.480638923341990,9.143880005275910,3.2188758248682000,3.1354942159291500,23.0,39.0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.6109179126442200,5.62040086571715,1,0,5
6.48768401848461,5.455321115357700,2.4849066497880000,2.1972245773362200,12.0,12.0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4.795790545596740,6.655440350367650,1,0,3
5.703782474656200,7.724888439323070,2.833213344056220,2.302585092994050,13.4,0.0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4.59511985013459,5.986452005284440,1,0,3
6.403574197934820,7.512071245835470,2.0794415416798400,2.0794415416798400,25.4,36.0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.8918202981106300,6.480044561926650,1,0,5
6.602587892189340,8.520388082312760,2.772588722239780,2.772588722239780,16.4,17.0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3.8501476017100600,6.663132695990800,1,0,5
5.799092654460530,8.070906088787820,2.995732273553990,0.6931471805599450,17.3,0.0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3.9512437185814300,5.942799375126700,1,0,3
7.661527081358520,7.906547232368040,3.5553480614894100,3.4339872044851500,19.5,31.0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,7.661527081358520,1,0,4
5.480638923341990,8.41316512099219,2.0794415416798400,2.302585092994050,-1.4,34.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4.219507705176110,5.726847747587200,1,0,1
6.159095388491930,6.124683390894210,2.1972245773362200,0.6931471805599450,10.6,0.0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.48863636973214,6.329720905522700,1,0,3
5.676753802268280,7.9483852851119000,3.332204510175200,2.1972245773362200,15.3,28.0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.062595033026970,6.1070228877422500,1,0,3
4.787491742782050,8.066521490469990,1.6094379124341000,0.6931471805599450,10.0,0.0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.290459441148390,5.2574953720277800,1,1,4
6.837332814685590,8.48920515487607,3.5263605246161600,3.5263605246161600,5.6,28.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4.762173934797760,6.954638864880990,1,0,2
6.415096959171600,8.17413934342947,2.833213344056220,2.833213344056220,9.4,23.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5.308267697401210,6.699500340161680,1,1,4
5.811140992976700,8.714895850248490,3.5553480614894100,0.6931471805599450,9.3,37.0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.912023005428150,5.948034989180650,1,0,3
6.269096283706260,8.02059914989697,2.5649493574615400,2.1972245773362200,11.7,39.0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4.852030263919620,6.484635235635250,1,0,3
7.036148493750540,8.044947049617720,2.8903717578961600,1.9459101490553100,12.5,34.0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4.477336814478210,7.1098794630722700,1,0,3
6.1779441140506,7.6783263565068900,1.3862943611198900,1.3862943611198900,5.1,35.0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.795790545596740,6.400257445308820,1,0,3
6.579251212010100,7.9865049385540000,2.8903717578961600,2.8903717578961600,18.1,85.0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4.110873864173310,6.659293919683640,1,1,5
5.697093486505410,8.45531778769815,1.9459101490553100,1.791759469228060,12.9,78.0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4.382026634673880,5.932245187448010,1,1,5
5.6937321388027,7.518064181233080,2.8903717578961600,1.9459101490553100,13.3,63.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.553876891600540,5.968707559985370,1,1,4
6.593044534142440,8.23880116587155,1.9459101490553100,2.4849066497880000,2.3,24.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4.127134385045090,6.673297967767650,1,0,2
5.5909869805108600,9.292933670280040,2.70805020110221,1.9459101490553100,13.6,33.0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5.017279836814920,6.035481432524760,1,0,3
5.683579767338680,7.333676395657680,1.0986122886681100,1.0986122886681100,20.5,29.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4.0943445622221,5.8664680569333000,1,0,4
6.650279048587420,8.23217423638394,3.4339872044851500,1.9459101490553100,20.6,0.0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4.553876891600540,6.7650389767805400,1,0,7
5.68697535633982,9.720105433544850,3.2188758248682000,1.0986122886681100,9.4,19.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3.1354942159291500,5.75890177387728,1,0,1
5.971261839790460,8.85666093701725,1.9459101490553100,1.9459101490553100,16.0,23.0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.110873864173310,6.113682179832230,1,0,4
6.366470447731440,4.430816798843310,0.6931471805599450,0.6931471805599450,17.0,48.0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3.7612001156935600,6.436150368369430,1,0,4
6.956545443151570,7.77863014732581,2.4849066497880000,2.4849066497880000,19.1,32.0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4.605170185988090,7.046647277848760,1,0,3
5.981414211254480,8.006367567650250,2.772588722239780,2.0794415416798400,26.7,34.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4.844187086458590,6.257667587882640,1,0,4
5.733341276897750,7.247080584585760,1.9459101490553100,2.5649493574615400,8.7,40.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.672828834461910,6.028278520230700,1,0,2
6.0867747269123100,7.293697720601440,2.5649493574615400,1.6094379124341000,10.5,60.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4.852030263919620,6.340359303727750,1,0,2
6.270988431858300,9.044521887281240,3.367295829986470,1.0986122886681100,9.5,75.0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.407171771460120,6.621405651764130,1,1,5
5.8971538676367400,8.127699852817770,1.0986122886681100,1.0986122886681100,23.7,56.0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,5.8971538676367400,1,0,5
5.700443573390690,8.924789360533360,3.2188758248682000,3.2188758248682000,0.0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.532599493153260,5.968707559985370,1,0,3
5.726847747587200,7.80994708647679,3.2188758248682000,1.791759469228060,20.1,14.0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.736198448394500,6.040254711277410,1,0,3
6.45833828334479,7.952263308657050,3.58351893845611,2.0794415416798400,15.8,22.0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.10594547390058,6.687108607866520,1,0,5
5.703782474656200,7.489970898834800,2.4849066497880000,2.4849066497880000,25.0,18.0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4.276666119016060,5.916202062607440,1,0,5
6.983789965258140,7.8961806086154900,3.713572066704310,2.772588722239780,-1.4,40.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4.553876891600540,7.067319848653480,1,0,1
6.556778356158040,8.80086724247048,3.332204510175200,0.0,15.0,20.0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.859812404361670,6.723832440821210,1,1,5
6.716594773520980,7.240649694255470,2.772588722239780,2.833213344056220,2.1,56.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4.174387269895640,6.7912214627261900,1,1,1
7.226936018493290,8.188966863648880,4.51085950651685,3.091042453358320,10.0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.970291913552120,7.2640301428995300,1,0,3
7.027314514039780,7.7306140660637400,3.044522437723420,2.8903717578961600,18.3,48.0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.430816798843310,7.098375638590790,1,0,4
5.529429087511420,6.956545443151570,3.044522437723420,2.0794415416798400,14.8,49.0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.375278407684170,6.1463292576689000,1,0,3
6.898714534329990,6.342121418721150,2.0794415416798400,1.6094379124341000,13.8,70.0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4.442651256490320,6.980075940561760,1,0,4
6.434546518787450,7.141245122350490,3.258096538021480,1.9459101490553100,1.7,31.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5.231108616854590,6.695798917058490,1,0,1
5.902633333401370,8.694502206386650,1.3862943611198900,1.0986122886681100,11.4,50.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.189654742026430,6.066108090103750,1,0,2
6.313548046277100,5.4510384535657,2.302585092994050,1.0986122886681100,7.0,56.0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3.8918202981106300,6.396929655216150,1,0,3
4.927253685157210,8.473032295630470,3.044522437723420,1.0986122886681100,0.4,26.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3.58351893845611,5.153291594497780,1,0,1
6.493753839851690,8.299285906897280,2.302585092994050,2.1972245773362200,10.2,12.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.07753744390572,6.577861357721050,1,0,1
6.75343791859778,8.801168401936690,2.1972245773362200,1.6094379124341000,15.9,47.0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,5.3706380281276600,6.976348070447750,1,1,4
5.958424693029780,7.449498005382850,2.6390573296152600,2.3978952727983700,14.7,38.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.110873864173310,6.102558594613570,1,0,4
6.643789733147670,7.627544390488500,3.044522437723420,2.0794415416798400,15.6,17.0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.1588830833596700,6.7226297948554500,1,0,4
6.413458957167360,8.446985296372740,2.8903717578961600,2.302585092994050,17.0,56.0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.871201010907890,6.48768401848461,1,0,4
7.956476798036780,8.14351740579748,3.58351893845611,3.258096538021480,6.9,54.0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.111987788356540,8.012680929706840,1,1,3
6.238324625039510,7.418780882750790,1.6094379124341000,1.6094379124341000,27.7,18.0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,6.238324625039510,1,0,5
6.489204931325320,8.644882552557130,2.3978952727983700,2.3978952727983700,2.7,65.0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5.634789603169250,6.842683282238420,1,1,3
5.733341276897750,7.039660349862080,3.713572066704310,1.0986122886681100,9.0,58.0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.02535169073515,5.8971538676367400,1,0,4
5.707110264748880,7.820037989458750,2.3978952727983700,1.6094379124341000,10.4,33.0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.9318256327243300,5.860786223465870,1,0,3
5.700443573390690,7.401231264413020,1.9459101490553100,1.791759469228060,9.0,30.0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3.9889840465642700,5.863631175598100,1,0,3
6.642486801367260,6.928537818164670,3.4011973816621600,3.4011973816621600,8.9,25.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.110873864173310,6.717804695023690,1,1,4
6.9411900550683700,8.421342865759400,2.833213344056220,2.6390573296152600,16.2,20.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.127134385045090,6.9985096422506000,1,0,4
5.905361848054570,6.129050210060550,2.9444389791664400,2.5649493574615400,22.8,0.0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4.382026634673880,6.100318952020060,1,0,5
6.841615476477590,7.964503363551550,2.4849066497880000,2.1972245773362200,27.0,23.0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4.07753744390572,6.901737206656570,1,0,5
5.673323267171490,7.732369222284390,2.1972245773362200,1.0986122886681100,1.0,86.0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4.276666119016060,5.8916442118257700,1,1,3
